id,case_id,timestamp,stage,actor,action,result,details
aud_REC-0047_2,REC-0047,2026-08-23T20:13:46.851974,DECIDE_PLAYBOOK,RECOVER_AI_ENGINE,DECIDE_PLAYBOOK_PROCESSED,SUCCESS,Processed DECIDE_PLAYBOOK for case REC-0047 (HINGLISH_RECOVERY) under guardrail policy.
aud_REC-0047_3,REC-0047,2026-08-26T17:13:46.851974,CHECK_GUARDRAILS,RECOVER_AI_ENGINE,CHECK_GUARDRAILS_PROCESSED,SUCCESS,Processed CHECK_GUARDRAILS for case REC-0047 (HINGLISH_RECOVERY) under guardrail policy.
aud_REC-0047_4,REC-0047,2026-08-26T17:13:46.851974,EXECUTE_ACTION,RECOVER_AI_ENGINE,EXECUTE_ACTION_PROCESSED,SUCCESS,Processed EXECUTE_ACTION for case REC-0047 (HINGLISH_RECOVERY) under guardrail policy.
aud_REC-0047_5,REC-0047,2026-08-26T17:13:46.851974,VERIFY,RAZORPAY_GATEWAY,VERIFY_PROCESSED,SUCCESS,Processed VERIFY for case REC-0047 (HINGLISH_RECOVERY) under guardrail policy.
aud_REC-0047_6,REC-0047,2026-08-26T17:13:46.851974,STOP_OR_ESCALATE,RECOVER_AI_ENGINE,STOP_OR_ESCALATE_PROCESSED,SUCCESS,Processed STOP_OR_ESCALATE for case REC-0047 (HINGLISH_RECOVERY) under guardrail policy.
aud_REC-0048_0,REC-0048,2026-08-24T09:13:46.851974,DETECT,RAZORPAY_GATEWAY,DETECT_PROCESSED,SUCCESS,Processed DETECT for case REC-0048 (PROMISE_TO_PAY) under guardrail policy.
aud_REC-0048_1,REC-0048,2026-08-24T09:13:46.851974,DIAGNOSE,RECOVER_AI_ENGINE,DIAGNOSE_PROCESSED,SUCCESS,Processed DIAGNOSE for case REC-0048 (PROMISE_TO_PAY) under guardrail policy.
aud_REC-0048_2,REC-0048,2026-08-24T09:13:46.851974,DECIDE_PLAYBOOK,RECOVER_AI_ENGINE,DECIDE_PLAYBOOK_PROCESSED,SUCCESS,Processed DECIDE_PLAYBOOK for case REC-0048 (PROMISE_TO_PAY) under guardrail policy.
aud_REC-0048_3,REC-0048,2026-08-26T16:35:46.851974,CHECK_GUARDRAILS,RECOVER_AI_ENGINE,CHECK_GUARDRAILS_PROCESSED,SUCCESS,Processed CHECK_GUARDRAILS for case REC-0048 (PROMISE_TO_PAY) under guardrail policy.
aud_REC-0048_4,REC-0048,2026-08-26T16:35:46.851974,EXECUTE_ACTION,RECOVER_AI_ENGINE,EXECUTE_ACTION_PROCESSED,SUCCESS,Processed EXECUTE_ACTION for case REC-0048 (PROMISE_TO_PAY) under guardrail policy.
aud_REC-0048_5,REC-0048,2026-08-26T16:35:46.851974,VERIFY,RAZORPAY_GATEWAY,VERIFY_PROCESSED,FAILED,Processed VERIFY for case REC-0048 (PROMISE_TO_PAY) under guardrail policy.
aud_REC-0048_6,REC-0048,2026-08-26T16:35:46.851974,STOP_OR_ESCALATE,RECOVER_AI_ENGINE,STOP_OR_ESCALATE_PROCESSED,FAILED,Processed STOP_OR_ESCALATE for case REC-0048 (PROMISE_TO_PAY) under guardrail policy.
aud_REC-0049_0,REC-0049,2026-08-26T02:13:46.851974,DETECT,RAZORPAY_GATEWAY,DETECT_PROCESSED,SUCCESS,Processed DETECT for case REC-0049 (PAYMENT_DEGRADATION) under guardrail policy.
aud_REC-0049_1,REC-0049,2026-08-26T02:13:46.851974,DIAGNOSE,RECOVER_AI_ENGINE,DIAGNOSE_PROCESSED,SUCCESS,Processed DIAGNOSE for case REC-0049 (PAYMENT_DEGRADATION) under guardrail policy.
aud_REC-0049_2,REC-0049,2026-08-26T02:13:46.851974,DECIDE_PLAYBOOK,RECOVER_AI_ENGINE,DECIDE_PLAYBOOK_PROCESSED,SUCCESS,Processed DECIDE_PLAYBOOK for case REC-0049 (PAYMENT_DEGRADATION) under guardrail policy.
aud_REC-0049_3,REC-0049,2026-08-26T18:09:46.851974,CHECK_GUARDRAILS,RECOVER_AI_ENGINE,CHECK_GUARDRAILS_PROCESSED,SUCCESS,Processed CHECK_GUARDRAILS for case REC-0049 (PAYMENT_DEGRADATION) under guardrail policy.
aud_REC-0049_4,REC-0049,2026-08-26T18:09:46.851974,EXECUTE_ACTION,RECOVER_AI_ENGINE,EXECUTE_ACTION_PROCESSED,SUCCESS,Processed EXECUTE_ACTION for case REC-0049 (PAYMENT_DEGRADATION) under guardrail policy.
aud_REC-0049_5,REC-0049,2026-08-26T18:09:46.851974,VERIFY,RAZORPAY_GATEWAY,VERIFY_PROCESSED,SUCCESS,Processed VERIFY for case REC-0049 (PAYMENT_DEGRADATION) under guardrail policy.
aud_REC-0049_6,REC-0049,2026-08-26T18:09:46.851974,STOP_OR_ESCALATE,RECOVER_AI_ENGINE,STOP_OR_ESCALATE_PROCESSED,SUCCESS,Processed STOP_OR_ESCALATE for case REC-0049 (PAYMENT_DEGRADATION) under guardrail policy.
aud_REC-0050_0,REC-0050,2026-08-26T06:13:46.851974,DETECT,RAZORPAY_GATEWAY,DETECT_PROCESSED,SUCCESS,Processed DETECT for case REC-0050 (CHECKOUT_ABANDONMENT) under guardrail policy.
aud_REC-0050_1,REC-0050,2026-08-26T06:13:46.851974,DIAGNOSE,RECOVER_AI_ENGINE,DIAGNOSE_PROCESSED,SUCCESS,Processed DIAGNOSE for case REC-0050 (CHECKOUT_ABANDONMENT) under guardrail policy.
aud_REC-0050_2,REC-0050,2026-08-26T06:13:46.851974,DECIDE_PLAYBOOK,RECOVER_AI_ENGINE,DECIDE_PLAYBOOK_PROCESSED,SUCCESS,Processed DECIDE_PLAYBOOK for case REC-0050 (CHECKOUT_ABANDONMENT) under guardrail policy.
aud_REC-0050_3,REC-0050,2026-08-26T17:44:46.851974,CHECK_GUARDRAILS,RECOVER_AI_ENGINE,CHECK_GUARDRAILS_PROCESSED,SUCCESS,Processed CHECK_GUARDRAILS for case REC-0050 (CHECKOUT_ABANDONMENT) under guardrail policy.
aud_REC-0050_4,REC-0050,2026-08-26T17:44:46.851974,EXECUTE_ACTION,RECOVER_AI_ENGINE,EXECUTE_ACTION_PROCESSED,SUCCESS,Processed EXECUTE_ACTION for case REC-0050 (CHECKOUT_ABANDONMENT) under guardrail policy.
aud_REC-0050_5,REC-0050,2026-08-26T17:44:46.851974,VERIFY,RAZORPAY_GATEWAY,VERIFY_PROCESSED,SUCCESS,Processed VERIFY for case REC-0050 (CHECKOUT_ABANDONMENT) under guardrail policy.
aud_REC-0050_6,REC-0050,2026-08-26T17:44:46.851974,STOP_OR_ESCALATE,RECOVER_AI_ENGINE,STOP_OR_ESCALATE_PROCESSED,SUCCESS,Processed STOP_OR_ESCALATE for case REC-0050 (CHECKOUT_ABANDONMENT) under guardrail policy.
aud_REC-0051_0,REC-0051,2026-08-25T22:13:46.851974,DETECT,RAZORPAY_GATEWAY,DETECT_PROCESSED,SUCCESS,Processed DETECT for case REC-0051 (FAILED_SUBSCRIPTION) under guardrail policy.
aud_REC-0051_1,REC-0051,2026-08-25T22:13:46.851974,DIAGNOSE,RECOVER_AI_ENGINE,DIAGNOSE_PROCESSED,SUCCESS,Processed DIAGNOSE for case REC-0051 (FAILED_SUBSCRIPTION) under guardrail policy.
aud_REC-0051_2,REC-0051,2026-08-25T22:13:46.851974,DECIDE_PLAYBOOK,RECOVER_AI_ENGINE,DECIDE_PLAYBOOK_PROCESSED,SUCCESS,Processed DECIDE_PLAYBOOK for case REC-0051 (FAILED_SUBSCRIPTION) under guardrail policy.
aud_REC-0051_3,REC-0051,2026-08-26T17:09:46.851974,CHECK_GUARDRAILS,RECOVER_AI_ENGINE,CHECK_GUARDRAILS_PROCESSED,SUCCESS,Processed CHECK_GUARDRAILS for case REC-0051 (FAILED_SUBSCRIPTION) under guardrail policy.
aud_REC-0051_4,REC-0051,2026-08-26T17:09:46.851974,EXECUTE_ACTION,RECOVER_AI_ENGINE,EXECUTE_ACTION_PROCESSED,SUCCESS,Processed EXECUTE_ACTION for case REC-0051 (FAILED_SUBSCRIPTION) under guardrail policy.
aud_REC-0051_5,REC-0051,2026-08-26T17:09:46.851974,VERIFY,RAZORPAY_GATEWAY,VERIFY_PROCESSED,FAILED,Processed VERIFY for case REC-0051 (FAILED_SUBSCRIPTION) under guardrail policy.
aud_REC-0051_6,REC-0051,2026-08-26T17:09:46.851974,STOP_OR_ESCALATE,RECOVER_AI_ENGINE,STOP_OR_ESCALATE_PROCESSED,FAILED,Processed STOP_OR_ESCALATE for case REC-0051 (FAILED_SUBSCRIPTION) under guardrail policy.
aud_REC-0052_0,REC-0052,2026-08-24T04:13:46.851974,DETECT,RAZORPAY_GATEWAY,DETECT_PROCESSED,SUCCESS,Processed DETECT for case REC-0052 (B2B_OVERDUE_RECEIVABLES) under guardrail policy.
aud_REC-0052_1,REC-0052,2026-08-24T04:13:46.851974,DIAGNOSE,RECOVER_AI_ENGINE,DIAGNOSE_PROCESSED,SUCCESS,Processed DIAGNOSE for case REC-0052 (B2B_OVERDUE_RECEIVABLES) under guardrail policy.
aud_REC-0052_2,REC-0052,2026-08-24T04:13:46.851974,DECIDE_PLAYBOOK,RECOVER_AI_ENGINE,DECIDE_PLAYBOOK_PROCESSED,SUCCESS,Processed DECIDE_PLAYBOOK for case REC-0052 (B2B_OVERDUE_RECEIVABLES) under guardrail policy.
aud_REC-0052_3,REC-0052,2026-08-26T17:12:46.851974,CHECK_GUARDRAILS,RECOVER_AI_ENGINE,CHECK_GUARDRAILS_PROCESSED,SUCCESS,Processed CHECK_GUARDRAILS for case REC-0052 (B2B_OVERDUE_RECEIVABLES) under guardrail policy.
aud_REC-0052_4,REC-0052,2026-08-26T17:12:46.851974,EXECUTE_ACTION,RECOVER_AI_ENGINE,EXECUTE_ACTION_PROCESSED,SUCCESS,Processed EXECUTE_ACTION for case REC-0052 (B2B_OVERDUE_RECEIVABLES) under guardrail policy.
aud_REC-0052_5,REC-0052,2026-08-26T17:12:46.851974,VERIFY,RAZORPAY_GATEWAY,VERIFY_PROCESSED,ESCALATED,Processed VERIFY for case REC-0052 (B2B_OVERDUE_RECEIVABLES) under guardrail policy.
aud_REC-0052_6,REC-0052,2026-08-26T17:12:46.851974,STOP_OR_ESCALATE,RECOVER_AI_ENGINE,STOP_OR_ESCALATE_PROCESSED,ESCALATED,Processed STOP_OR_ESCALATE for case REC-0052 (B2B_OVERDUE_RECEIVABLES) under guardrail policy.
aud_REC-0053_0,REC-0053,2026-08-26T09:13:46.851974,DETECT,RAZORPAY_GATEWAY,DETECT_PROCESSED,SUCCESS,Processed DETECT for case REC-0053 (MANDATE_RETRY) under guardrail policy.
aud_REC-0053_1,REC-0053,2026-08-26T09:13:46.851974,DIAGNOSE,RECOVER_AI_ENGINE,DIAGNOSE_PROCESSED,SUCCESS,Processed DIAGNOSE for case REC-0053 (MANDATE_RETRY) under guardrail policy.
aud_REC-0053_2,REC-0053,2026-08-26T09:13:46.851974,DECIDE_PLAYBOOK,RECOVER_AI_ENGINE,DECIDE_PLAYBOOK_PROCESSED,SUCCESS,Processed DECIDE_PLAYBOOK for case REC-0053 (MANDATE_RETRY) under guardrail policy.
aud_REC-0053_3,REC-0053,2026-08-26T17:37:46.851974,CHECK_GUARDRAILS,RECOVER_AI_ENGINE,CHECK_GUARDRAILS_PROCESSED,SUCCESS,Processed CHECK_GUARDRAILS for case REC-0053 (MANDATE_RETRY) under guardrail policy.
aud_REC-0053_4,REC-0053,2026-08-26T17:37:46.851974,EXECUTE_ACTION,RECOVER_AI_ENGINE,EXECUTE_ACTION_PROCESSED,SUCCESS,Processed EXECUTE_ACTION for case REC-0053 (MANDATE_RETRY) under guardrail policy.
aud_REC-0053_5,REC-0053,2026-08-26T17:37:46.851974,VERIFY,RAZORPAY_GATEWAY,VERIFY_PROCESSED,SUCCESS,Processed VERIFY for case REC-0053 (MANDATE_RETRY) under guardrail policy.
aud_REC-0053_6,REC-0053,2026-08-26T17:37:46.851974,STOP_OR_ESCALATE,RECOVER_AI_ENGINE,STOP_OR_ESCALATE_PROCESSED,SUCCESS,Processed STOP_OR_ESCALATE for case REC-0053 (MANDATE_RETRY) under guardrail policy.
aud_REC-0054_0,REC-0054,2026-08-25T07:13:46.851974,DETECT,RAZORPAY_GATEWAY,DETECT_PROCESSED,SUCCESS,Processed DETECT for case REC-0054 (HINGLISH_RECOVERY) under guardrail policy.
aud_REC-0054_1,REC-0054,2026-08-25T07:13:46.851974,DIAGNOSE,RECOVER_AI_ENGINE,DIAGNOSE_PROCESSED,SUCCESS,Processed DIAGNOSE for case REC-0054 (HINGLISH_RECOVERY) under guardrail policy.
aud_REC-0054_2,REC-0054,2026-08-25T07:13:46.851974,DECIDE_PLAYBOOK,RECOVER_AI_ENGINE,DECIDE_PLAYBOOK_PROCESSED,SUCCESS,Processed DECIDE_PLAYBOOK for case REC-0054 (HINGLISH_RECOVERY) under guardrail policy.
aud_REC-0054_3,REC-0054,2026-08-26T16:27:46.851974,CHECK_GUARDRAILS,RECOVER_AI_ENGINE,CHECK_GUARDRAILS_PROCESSED,SUCCESS,Processed CHECK_GUARDRAILS for case REC-0054 (HINGLISH_RECOVERY) under guardrail policy.
aud_REC-0054_4,REC-0054,2026-08-26T16:27:46.851974,EXECUTE_ACTION,RECOVER_AI_ENGINE,EXECUTE_ACTION_PROCESSED,SUCCESS,Processed EXECUTE_ACTION for case REC-0054 (HINGLISH_RECOVERY) under guardrail policy.
aud_REC-0054_5,REC-0054,2026-08-26T16:27:46.851974,VERIFY,RAZORPAY_GATEWAY,VERIFY_PROCESSED,FAILED,Processed VERIFY for case REC-0054 (HINGLISH_RECOVERY) under guardrail policy.
aud_REC-0054_6,REC-0054,2026-08-26T16:27:46.851974,STOP_OR_ESCALATE,RECOVER_AI_ENGINE,STOP_OR_ESCALATE_PROCESSED,FAILED,Processed STOP_OR_ESCALATE for case REC-0054 (HINGLISH_RECOVERY) under guardrail policy.
aud_REC-0055_0,REC-0055,2026-08-25T22:13:46.851974,DETECT,RAZORPAY_GATEWAY,DETECT_PROCESSED,SUCCESS,Processed DETECT for case REC-0055 (PROMISE_TO_PAY) under guardrail policy.
aud_REC-0055_1,REC-0055,2026-08-25T22:13:46.851974,DIAGNOSE,RECOVER_AI_ENGINE,DIAGNOSE_PROCESSED,SUCCESS,Processed DIAGNOSE for case REC-0055 (PROMISE_TO_PAY) under guardrail policy.
aud_REC-0055_2,REC-0055,2026-08-25T22:13:46.851974,DECIDE_PLAYBOOK,RECOVER_AI_ENGINE,DECIDE_PLAYBOOK_PROCESSED,SUCCESS,Processed DECIDE_PLAYBOOK for case REC-0055 (PROMISE_TO_PAY) under guardrail policy.
aud_REC-0055_3,REC-0055,2026-08-26T17:15:46.851974,CHECK_GUARDRAILS,RECOVER_AI_ENGINE,CHECK_GUARDRAILS_PROCESSED,SUCCESS,Processed CHECK_GUARDRAILS for case REC-0055 (PROMISE_TO_PAY) under guardrail policy.
aud_REC-0055_4,REC-0055,2026-08-26T17:15:46.851974,EXECUTE_ACTION,RECOVER_AI_ENGINE,EXECUTE_ACTION_PROCESSED,SUCCESS,Processed EXECUTE_ACTION for case REC-0055 (PROMISE_TO_PAY) under guardrail policy.
aud_REC-0055_5,REC-0055,2026-08-26T17:15:46.851974,VERIFY,RAZORPAY_GATEWAY,VERIFY_PROCESSED,SUCCESS,Processed VERIFY for case REC-0055 (PROMISE_TO_PAY) under guardrail policy.
aud_REC-0055_6,REC-0055,2026-08-26T17:15:46.851974,STOP_OR_ESCALATE,RECOVER_AI_ENGINE,STOP_OR_ESCALATE_PROCESSED,SUCCESS,Processed STOP_OR_ESCALATE for case REC-0055 (PROMISE_TO_PAY) under guardrail policy.
aud_REC-0056_0,REC-0056,2026-08-24T07:13:46.851974,DETECT,RAZORPAY_GATEWAY,DETECT_PROCESSED,SUCCESS,Processed DETECT for case REC-0056 (PAYMENT_DEGRADATION) under guardrail policy.
aud_REC-0056_1,REC-0056,2026-08-24T07:13:46.851974,DIAGNOSE,RECOVER_AI_ENGINE,DIAGNOSE_PROCESSED,SUCCESS,Processed DIAGNOSE for case REC-0056 (PAYMENT_DEGRADATION) under guardrail policy.
aud_REC-0056_2,REC-0056,2026-08-24T07:13:46.851974,DECIDE_PLAYBOOK,RECOVER_AI_ENGINE,DECIDE_PLAYBOOK_PROCESSED,SUCCESS,Processed DECIDE_PLAYBOOK for case REC-0056 (PAYMENT_DEGRADATION) under guardrail policy.
aud_REC-0056_3,REC-0056,2026-08-26T16:13:46.851974,CHECK_GUARDRAILS,RECOVER_AI_ENGINE,CHECK_GUARDRAILS_PROCESSED,SUCCESS,Processed CHECK_GUARDRAILS for case REC-0056 (PAYMENT_DEGRADATION) under guardrail policy.
aud_REC-0056_4,REC-0056,2026-08-26T16:13:46.851974,EXECUTE_ACTION,RECOVER_AI_ENGINE,EXECUTE_ACTION_PROCESSED,SUCCESS,Processed EXECUTE_ACTION for case REC-0056 (PAYMENT_DEGRADATION) under guardrail policy.
aud_REC-0056_5,REC-0056,2026-08-26T16:13:46.851974,VERIFY,RAZORPAY_GATEWAY,VERIFY_PROCESSED,FAILED,Processed VERIFY for case REC-0056 (PAYMENT_DEGRADATION) under guardrail policy.
aud_REC-0056_6,REC-0056,2026-08-26T16:13:46.851974,STOP_OR_ESCALATE,RECOVER_AI_ENGINE,STOP_OR_ESCALATE_PROCESSED,FAILED,Processed STOP_OR_ESCALATE for case REC-0056 (PAYMENT_DEGRADATION) under guardrail policy.
aud_REC-0057_0,REC-0057,2026-08-26T12:13:46.851974,DETECT,RAZORPAY_GATEWAY,DETECT_PROCESSED,SUCCESS,Processed DETECT for case REC-0057 (CHECKOUT_ABANDONMENT) under guardrail policy.
aud_REC-0057_1,REC-0057,2026-08-26T12:13:46.851974,DIAGNOSE,RECOVER_AI_ENGINE,DIAGNOSE_PROCESSED,SUCCESS,Processed DIAGNOSE for case REC-0057 (CHECKOUT_ABANDONMENT) under guardrail policy.
aud_REC-0057_2,REC-0057,2026-08-26T12:13:46.851974,DECIDE_PLAYBOOK,RECOVER_AI_ENGINE,DECIDE_PLAYBOOK_PROCESSED,SUCCESS,Processed DECIDE_PLAYBOOK for case REC-0057 (CHECKOUT_ABANDONMENT) under guardrail policy.
aud_REC-0057_3,REC-0057,2026-08-26T17:32:46.851974,CHECK_GUARDRAILS,RECOVER_AI_ENGINE,CHECK_GUARDRAILS_PROCESSED,SUCCESS,Processed CHECK_GUARDRAILS for case REC-0057 (CHECKOUT_ABANDONMENT) under guardrail policy.
aud_REC-0057_4,REC-0057,2026-08-26T17:32:46.851974,EXECUTE_ACTION,RECOVER_AI_ENGINE,EXECUTE_ACTION_PROCESSED,SUCCESS,Processed EXECUTE_ACTION for case REC-0057 (CHECKOUT_ABANDONMENT) under guardrail policy.
aud_REC-0057_5,REC-0057,2026-08-26T17:32:46.851974,VERIFY,RAZORPAY_GATEWAY,VERIFY_PROCESSED,SUCCESS,Processed VERIFY for case REC-0057 (CHECKOUT_ABANDONMENT) under guardrail policy.
aud_REC-0057_6,REC-0057,2026-08-26T17:32:46.851974,STOP_OR_ESCALATE,RECOVER_AI_ENGINE,STOP_OR_ESCALATE_PROCESSED,SUCCESS,Processed STOP_OR_ESCALATE for case REC-0057 (CHECKOUT_ABANDONMENT) under guardrail policy.
aud_REC-0058_0,REC-0058,2026-08-26T01:13:46.851974,DETECT,RAZORPAY_GATEWAY,DETECT_PROCESSED,SUCCESS,Processed DETECT for case REC-0058 (FAILED_SUBSCRIPTION) under guardrail policy.
aud_REC-0058_1,REC-0058,2026-08-26T01:13:46.851974,DIAGNOSE,RECOVER_AI_ENGINE,DIAGNOSE_PROCESSED,SUCCESS,Processed DIAGNOSE for case REC-0058 (FAILED_SUBSCRIPTION) under guardrail policy.
aud_REC-0058_2,REC-0058,2026-08-26T01:13:46.851974,DECIDE_PLAYBOOK,RECOVER_AI_ENGINE,DECIDE_PLAYBOOK_PROCESSED,SUCCESS,Processed DECIDE_PLAYBOOK for case REC-0058 (FAILED_SUBSCRIPTION) under guardrail policy.
aud_REC-0058_3,REC-0058,2026-08-26T17:08:46.851974,CHECK_GUARDRAILS,RECOVER_AI_ENGINE,CHECK_GUARDRAILS_PROCESSED,SUCCESS,Processed CHECK_GUARDRAILS for case REC-0058 (FAILED_SUBSCRIPTION) under guardrail policy.
aud_REC-0058_4,REC-0058,2026-08-26T17:08:46.851974,EXECUTE_ACTION,RECOVER_AI_ENGINE,EXECUTE_ACTION_PROCESSED,SUCCESS,Processed EXECUTE_ACTION for case REC-0058 (FAILED_SUBSCRIPTION) under guardrail policy.
aud_REC-0058_5,REC-0058,2026-08-26T17:08:46.851974,VERIFY,RAZORPAY_GATEWAY,VERIFY_PROCESSED,SUCCESS,Processed VERIFY for case REC-0058 (FAILED_SUBSCRIPTION) under guardrail policy.
aud_REC-0058_6,REC-0058,2026-08-26T17:08:46.851974,STOP_OR_ESCALATE,RECOVER_AI_ENGINE,STOP_OR_ESCALATE_PROCESSED,SUCCESS,Processed STOP_OR_ESCALATE for case REC-0058 (FAILED_SUBSCRIPTION) under guardrail policy.
aud_REC-0059_0,REC-0059,2026-08-26T05:13:46.851974,DETECT,RAZORPAY_GATEWAY,DETECT_PROCESSED,SUCCESS,Processed DETECT for case REC-0059 (B2B_OVERDUE_RECEIVABLES) under guardrail policy.
aud_REC-0059_1,REC-0059,2026-08-26T05:13:46.851974,DIAGNOSE,RECOVER_AI_ENGINE,DIAGNOSE_PROCESSED,SUCCESS,Processed DIAGNOSE for case REC-0059 (B2B_OVERDUE_RECEIVABLES) under guardrail policy.
aud_REC-0059_2,REC-0059,2026-08-26T05:13:46.851974,DECIDE_PLAYBOOK,RECOVER_AI_ENGINE,DECIDE_PLAYBOOK_PROCESSED,SUCCESS,Processed DECIDE_PLAYBOOK for case REC-0059 (B2B_OVERDUE_RECEIVABLES) under guardrail policy.
aud_REC-0059_3,REC-0059,2026-08-26T17:05:46.851974,CHECK_GUARDRAILS,RECOVER_AI_ENGINE,CHECK_GUARDRAILS_PROCESSED,SUCCESS,Processed CHECK_GUARDRAILS for case REC-0059 (B2B_OVERDUE_RECEIVABLES) under guardrail policy.
aud_REC-0059_4,REC-0059,2026-08-26T17:05:46.851974,EXECUTE_ACTION,RECOVER_AI_ENGINE,EXECUTE_ACTION_PROCESSED,SUCCESS,Processed EXECUTE_ACTION for case REC-0059 (B2B_OVERDUE_RECEIVABLES) under guardrail policy.
aud_REC-0059_5,REC-0059,2026-08-26T17:05:46.851974,VERIFY,RAZORPAY_GATEWAY,VERIFY_PROCESSED,ESCALATED,Processed VERIFY for case REC-0059 (B2B_OVERDUE_RECEIVABLES) under guardrail policy.
aud_REC-0059_6,REC-0059,2026-08-26T17:05:46.851974,STOP_OR_ESCALATE,RECOVER_AI_ENGINE,STOP_OR_ESCALATE_PROCESSED,ESCALATED,Processed STOP_OR_ESCALATE for case REC-0059 (B2B_OVERDUE_RECEIVABLES) under guardrail policy.
aud_REC-0060_0,REC-0060,2026-08-25T22:13:46.851974,DETECT,RAZORPAY_GATEWAY,DETECT_PROCESSED,SUCCESS,Processed DETECT for case REC-0060 (MANDATE_RETRY) under guardrail policy.
aud_REC-0060_1,REC-0060,2026-08-25T22:13:46.851974,DIAGNOSE,RECOVER_AI_ENGINE,DIAGNOSE_PROCESSED,SUCCESS,Processed DIAGNOSE for case REC-0060 (MANDATE_RETRY) under guardrail policy.
aud_REC-0060_2,REC-0060,2026-08-25T22:13:46.851974,DECIDE_PLAYBOOK,RECOVER_AI_ENGINE,DECIDE_PLAYBOOK_PROCESSED,SUCCESS,Processed DECIDE_PLAYBOOK for case REC-0060 (MANDATE_RETRY) under guardrail policy.
aud_REC-0060_3,REC-0060,2026-08-26T18:03:46.851974,CHECK_GUARDRAILS,RECOVER_AI_ENGINE,CHECK_GUARDRAILS_PROCESSED,SUCCESS,Processed CHECK_GUARDRAILS for case REC-0060 (MANDATE_RETRY) under guardrail policy.
aud_REC-0060_4,REC-0060,2026-08-26T18:03:46.851974,EXECUTE_ACTION,RECOVER_AI_ENGINE,EXECUTE_ACTION_PROCESSED,SUCCESS,Processed EXECUTE_ACTION for case REC-0060 (MANDATE_RETRY) under guardrail policy.
aud_REC-0060_5,REC-0060,2026-08-26T18:03:46.851974,VERIFY,RAZORPAY_GATEWAY,VERIFY_PROCESSED,ESCALATED,Processed VERIFY for case REC-0060 (MANDATE_RETRY) under guardrail policy.
aud_REC-0060_6,REC-0060,2026-08-26T18:03:46.851974,STOP_OR_ESCALATE,RECOVER_AI_ENGINE,STOP_OR_ESCALATE_PROCESSED,ESCALATED,Processed STOP_OR_ESCALATE for case REC-0060 (MANDATE_RETRY) under guardrail policy.
aud_REC-0061_0,REC-0061,2026-08-24T23:13:46.851974,DETECT,RAZORPAY_GATEWAY,DETECT_PROCESSED,SUCCESS,Processed DETECT for case REC-0061 (HINGLISH_RECOVERY) under guardrail policy.
aud_REC-0061_1,REC-0061,2026-08-24T23:13:46.851974,DIAGNOSE,RECOVER_AI_ENGINE,DIAGNOSE_PROCESSED,SUCCESS,Processed DIAGNOSE for case REC-0061 (HINGLISH_RECOVERY) under guardrail policy.
aud_REC-0061_2,REC-0061,2026-08-24T23:13:46.851974,DECIDE_PLAYBOOK,RECOVER_AI_ENGINE,DECIDE_PLAYBOOK_PROCESSED,SUCCESS,Processed DECIDE_PLAYBOOK for case REC-0061 (HINGLISH_RECOVERY) under guardrail policy.
aud_REC-0061_3,REC-0061,2026-08-26T16:23:46.851974,CHECK_GUARDRAILS,RECOVER_AI_ENGINE,CHECK_GUARDRAILS_PROCESSED,SUCCESS,Processed CHECK_GUARDRAILS for case REC-0061 (HINGLISH_RECOVERY) under guardrail policy.
aud_REC-0061_4,REC-0061,2026-08-26T16:23:46.851974,EXECUTE_ACTION,RECOVER_AI_ENGINE,EXECUTE_ACTION_PROCESSED,SUCCESS,Processed EXECUTE_ACTION for case REC-0061 (HINGLISH_RECOVERY) under guardrail policy.
aud_REC-0061_5,REC-0061,2026-08-26T16:23:46.851974,VERIFY,RAZORPAY_GATEWAY,VERIFY_PROCESSED,FAILED,Processed VERIFY for case REC-0061 (HINGLISH_RECOVERY) under guardrail policy.
aud_REC-0061_6,REC-0061,2026-08-26T16:23:46.851974,STOP_OR_ESCALATE,RECOVER_AI_ENGINE,STOP_OR_ESCALATE_PROCESSED,FAILED,Processed STOP_OR_ESCALATE for case REC-0061 (HINGLISH_RECOVERY) under guardrail policy.
aud_REC-0062_0,REC-0062,2026-08-26T09:13:46.851974,DETECT,RAZORPAY_GATEWAY,DETECT_PROCESSED,SUCCESS,Processed DETECT for case REC-0062 (PROMISE_TO_PAY) under guardrail policy.
aud_REC-0062_1,REC-0062,2026-08-26T09:13:46.851974,DIAGNOSE,RECOVER_AI_ENGINE,DIAGNOSE_PROCESSED,SUCCESS,Processed DIAGNOSE for case REC-0062 (PROMISE_TO_PAY) under guardrail policy.
aud_REC-0062_2,REC-0062,2026-08-26T09:13:46.851974,DECIDE_PLAYBOOK,RECOVER_AI_ENGINE,DECIDE_PLAYBOOK_PROCESSED,SUCCESS,Processed DECIDE_PLAYBOOK for case REC-0062 (PROMISE_TO_PAY) under guardrail policy.
aud_REC-0062_3,REC-0062,2026-08-26T17:42:46.851974,CHECK_GUARDRAILS,RECOVER_AI_ENGINE,CHECK_GUARDRAILS_PROCESSED,SUCCESS,Processed CHECK_GUARDRAILS for case REC-0062 (PROMISE_TO_PAY) under guardrail policy.
aud_REC-0062_4,REC-0062,2026-08-26T17:42:46.851974,EXECUTE_ACTION,RECOVER_AI_ENGINE,EXECUTE_ACTION_PROCESSED,SUCCESS,Processed EXECUTE_ACTION for case REC-0062 (PROMISE_TO_PAY) under guardrail policy.
